id,questionresponse_id,match_id
61964,429316,74177
61965,429316,76923
76774,438820,73466
61967,422820,74614
103090,464082,82908
134834,493690,86609
76775,438820,72748
103615,414544,82946
171342,526044,94649
104590,455991,83033
61974,398350,74602
105123,462060,78096
77181,435016,76254
61977,429337,73133
134835,493690,85416
61979,429337,70950
77182,435016,77794
61981,422336,76652
77183,435016,76131
105125,462060,76712
105126,462060,76136
77902,428555,82319
171343,526044,94631
61987,405209,67943
77903,428555,80847
61989,399921,76652
105989,468938,77033
61991,399615,73133
61992,399615,76652
61993,399615,70950
77905,428555,81486
61995,427056,75042
61996,427056,73412
78209,430454,81372
61998,427056,75811
61999,419191,82702
78498,374998,68109
105990,468938,73455
62002,429406,75320
62003,429406,77936
62004,424001,77711
62005,424001,72727
62006,424001,77160
62007,424001,72577
62008,424032,77711
62009,424032,72727
62010,424032,77160
62011,424032,72577
62012,426866,80333
78499,374998,64524
62014,426866,79975
62015,420111,75781
78500,374998,68231
78501,374998,67762
105991,468938,77417
62019,380681,63614
62020,380681,64196
62021,380681,64748
78794,436676,84965
135771,490659,73874
106404,466612,68477
78796,436676,68494
62026,411314,78513
62028,411314,77868
62029,411314,74483
62030,418701,82227
78797,436676,80543
135773,490659,87026
136628,482563,90846
62034,429450,75328
62035,429450,75319
62036,425856,76284
62037,425856,76869
62038,425856,73264
62039,425856,75438
62040,422078,78513
137498,495729,90870
62042,422078,77868
62044,425653,67719
62045,425653,67075
62046,425653,67131
79302,437533,74748
62048,426703,81986
62049,426703,80041
62050,426703,73791
62051,426703,79230
62053,428943,76869
79304,437533,78013
62058,427807,69998
79507,440339,70648
62061,384302,63614
62062,384302,64196
62063,384302,64748
62066,429485,68326
79945,443489,75243
62069,425524,84035
62070,425524,81721
62072,425524,81892
62073,426991,75712
79946,443489,77597
62075,420421,68475
62076,420421,73817
79947,443489,75022
62078,420375,68475
62079,420375,73817
80115,444367,79212
62081,420197,68475
62082,420197,73817
80116,444367,74362
80117,444367,77342
80283,444657,72557
80285,444657,72817
80431,445299,74051
72541,433027,81035
132774,481031,88541
169385,525974,92548
62086,396352,75685
72542,433027,80997
99078,452114,85444
62089,396352,74183
62090,393522,75685
72543,433027,78509
99079,452114,82031
62093,393522,74183
62094,392391,75685
133810,481228,78555
134836,450903,86765
62097,392391,74183
62098,404298,75685
73335,405406,74779
135774,479827,88239
62101,404298,74183
101738,456560,77162
101739,456560,77703
136629,453567,83030
137499,495729,90982
62106,416007,73207
101740,456560,77547
62108,421361,74456
101741,456560,71793
62110,429544,74123
62111,429544,72953
62112,429544,70573
62113,429544,74623
62114,429543,72172
137500,495729,88652
62116,429543,73056
62117,429543,72618
169386,525974,91871
62119,429545,72612
62120,429545,72086
62121,429545,74129
62122,429559,70578
169387,525974,92414
62124,429559,72017
62125,429559,71964
62126,422757,76551
74070,420190,80911
169388,525974,92867
138242,474738,86909
62130,408878,66441
62131,408878,75645
62132,408878,74173
62133,408878,74747
62134,427341,76332
62135,427341,74713
62136,427341,75302
138901,495717,90600
138902,495717,88620
62139,426691,78642
62140,426691,78686
104592,386396,75230
105127,466374,84965
138903,495717,89357
62144,429096,80758
105129,466374,68494
105130,466374,80543
138904,495717,87485
62148,429579,76409
62149,429579,77448
62150,419790,70478
170462,527673,91876
62152,427982,82489
105580,459995,71202
76777,429185,74270
76778,429185,74127
62156,428491,81407
76779,429185,70869
76780,429185,70565
77184,440589,74902
139469,472059,82206
62161,426896,70571
77185,440589,74060
62163,426896,76475
77186,440589,73149
77187,440589,75082
77575,428595,82806
62167,427663,82925
77576,428595,82070
106407,468366,68618
106408,468366,72316
62171,416213,82851
140054,489010,88226
62173,428530,78045
62174,428530,70920
62175,428530,74738
77907,387076,78492
106409,468366,73333
62181,428492,71210
106410,468366,73001
77908,387076,75487
140055,489010,88003
77909,387076,76429
78210,432899,70866
62187,428707,78053
62188,428707,78075
62190,424905,72997
78211,432899,72941
62193,424905,77167
62194,426692,73936
78212,432899,71166
78213,432899,74293
78502,374344,68109
62198,429089,67269
78503,374344,64524
78504,374344,68231
62202,428892,81330
62203,428892,77321
78505,374344,67762
62206,397489,71945
62207,397489,77491
78798,394704,75733
62209,397489,74860
62210,428897,81330
62211,428897,77321
62214,426033,78448
62215,426033,78946
78799,394704,66552
62217,426033,78648
62219,409173,78003
78801,394704,72500
62221,422754,72485
62222,423321,73947
79098,429563,77312
62225,397742,74067
62226,414703,78460
62228,414703,78602
62229,414703,76721
62230,412973,72485
62232,423946,66688
79099,429563,70530
62234,423537,78460
62236,423537,78602
62237,423537,76721
62238,395185,78429
62240,395185,79040
62241,395185,76517
79100,429563,73974
79101,429563,75360
62246,414188,75767
62252,388352,73733
62255,424556,79221
62257,414410,80843
62258,414410,73159
62260,414410,72401
62262,423280,72796
62263,423280,72842
62264,391965,78891
62265,429638,71894
79510,443885,74504
62267,429638,75321
62268,429638,76668
62269,429700,72262
62270,429700,78418
79511,443885,76676
79948,413266,68035
79949,413266,68996
79950,413266,66144
79951,413266,66184
80119,440442,76510
80120,440442,71581
80121,440442,75240
80122,440442,76853
80287,412956,74123
80288,412956,74623
80289,412956,70573
80432,445299,76473
80433,445299,72924
80434,445299,71841
80549,435888,67706
80550,435888,68573
80551,435888,69944
80651,414779,74307
80734,438681,80567
80735,438681,68175
62271,429700,75222
72545,438643,80555
62273,429688,72262
62274,429688,78418
62275,429688,75222
62278,366557,68131
62279,428348,72803
170464,527673,92875
62281,428348,76632
62282,428348,72414
72548,438643,83429
62284,428433,77348
62285,428433,72204
99082,451022,85444
62287,428225,72803
99083,451022,82031
62289,428225,76632
62290,428225,72414
62291,426582,72977
100055,444088,82915
62293,426582,71808
170465,527673,92462
100057,444088,82600
62296,429739,73478
62297,429739,73594
62298,412762,75816
62299,412762,79653
62300,412762,79503
62301,412762,73457
100058,444088,80851
62303,429136,74738
62304,429136,70920
171344,524697,91284
74704,431006,82393
62307,383994,76952
62308,417795,75222
134837,480830,80508
134838,480830,81189
62311,426706,74738
62312,426706,70920
62313,426706,78045
134839,480830,71907
62315,410843,72262
62316,410843,78418
62317,410843,75222
171345,524697,94917
62319,410828,75222
135775,479823,89833
75860,435902,69473
75861,435902,69419
62323,410295,71945
62324,410295,77491
75862,435902,70351
62326,410295,74860
136630,489596,88952
62328,410805,72262
62329,410805,78418
62330,410805,75222
136631,489596,84629
62332,426505,75767
136632,489596,87421
136633,489596,90435
102471,464725,86184
62336,428766,71381
62337,428766,71379
137502,488769,79385
77190,440647,64994
62340,429723,81854
103092,457584,80217
62342,429723,80309
62343,429723,82638
171346,524697,94649
62345,428698,74113
62346,428698,71381
104139,466950,85156
104140,466950,85222
104141,466950,86547
77580,424403,82446
62351,414715,67659
77910,427274,80415
62353,414715,70317
62354,414715,69033
62355,384265,74742
104142,466950,84501
104593,459888,79183
78214,434467,80825
62359,428693,74113
62360,428693,71381
62361,428693,71379
78215,434467,80110
104594,459888,73741
78216,434467,80464
171347,524697,94631
78506,372387,68109
78507,372387,64524
78508,372387,68231
78509,372387,67762
78802,439514,78820
62371,401737,70302
62372,401737,70290
62373,401737,69041
62374,401737,65804
62375,392859,74588
172230,527039,93604
62377,392859,77139
62378,392859,78001
78803,439514,73879
62380,417562,77586
104596,459888,71767
138243,486836,85587
62383,390412,74588
138244,486836,87838
62385,390412,77139
62386,390412,78001
62387,411328,77988
62388,411328,76417
62389,411328,77115
62390,411328,78490
105581,466329,83435
172963,529301,92395
62393,417377,78468
105994,461043,77033
105995,461043,73455
79102,441110,76284
62397,429830,82803
62398,429830,80007
79103,441110,76869
105996,461043,77417
138246,486836,84937
173691,531313,96897
174358,532038,93498
62408,403113,69034
62409,403113,70165
106413,467685,86663
79104,441110,73264
62415,414589,76405
79105,441110,75438
62417,414589,77096
62418,414589,75251
62419,419451,76405
62421,419451,77096
62422,419451,75251
79308,423689,74748
107446,468468,72593
62426,427669,81699
62427,427669,79436
79310,423689,78013
62429,413601,73195
107447,468468,72750
62432,413601,77702
62433,428909,78934
107448,468468,77175
79513,423069,81967
107449,468468,71030
62438,402518,72546
79745,438250,72865
62441,428005,80968
79746,438250,76969
79747,438250,75922
79748,438250,73517
62448,426602,73195
62449,426602,74721
62450,426602,77701
62451,426602,77702
79952,367842,70355
62454,418899,75003
62455,418899,76343
62456,418899,75198
62457,418899,73623
62458,427949,80179
62459,427949,81628
80123,441181,80843
80125,441181,73159
80126,441181,72401
80291,437601,83455
80435,433873,79448
80553,405141,76154
80653,438980,78460
80654,438980,76721
80655,438980,78602
80736,444432,86270
80812,389963,74530
80877,444379,85600
62460,427949,68509
62461,427949,82293
72549,432943,81981
72550,432943,80780
170466,527671,91876
99086,446493,85444
62468,425636,81152
99087,446493,82031
100059,461381,87635
62471,429875,76355
133812,490011,84644
100061,461381,84363
74072,434232,80911
74705,424817,81781
74706,424817,80912
74707,424817,82336
133813,490011,83862
100062,461381,80091
62480,427018,76096
170468,527671,92875
101746,384501,72791
101747,384501,72412
75865,423027,82060
76331,426949,73386
62486,429955,76740
76332,426949,73897
62488,429955,72960
62489,429925,77509
76333,426949,74153
62491,429925,73037
101748,384501,72537
62493,413080,81022
62494,413080,80178
76334,426949,73414
133815,490011,86484
62497,427276,83448
102473,455251,69376
76782,429326,74270
76783,429326,74127
76784,429326,70869
76785,429326,70565
62503,420458,83448
62504,420458,82145
62505,420458,81470
77192,440533,82349
62507,417241,83448
62508,417241,82145
62509,417241,81470
77193,440533,81292
62511,427917,81022
62512,427917,80178
77194,440533,81540
134841,490049,80508
62515,427909,81022
62516,427909,80178
77195,440533,65074
134842,490049,81189
62519,427308,83448
102474,455251,75036
134843,490049,71907
134844,490049,73763
62523,427288,83448
102476,455251,66277
135776,469716,87719
78218,429543,73973
62527,416967,80980
62528,422842,83448
103094,448610,80660
78510,372386,68109
78511,372386,64524
62532,427594,79800
135777,469716,86689
78512,372386,68231
62535,427594,82209
62536,422776,83448
103618,421014,78552
78513,372386,67762
78806,425368,78246
62540,421256,83448
62541,421256,82145
78807,425368,73446
78808,425368,74454
62544,417121,83448
62545,417121,82145
62546,417121,81470
78809,425368,78266
62548,420474,83448
62549,420474,82145
62550,420474,81470
79106,429720,76284
62552,425701,72607
104143,467327,71065
62554,425701,75729
62555,425701,72334
79107,429720,76869
62557,422812,81022
62558,422812,80178
79108,429720,73264
135778,469716,86577
135779,469716,86020
62562,426223,81860
62563,426223,81137
79109,429720,75438
104144,467327,73743
104145,467327,71066
79515,443970,72221
170469,527671,92462
62569,429586,84146
62570,429586,82668
104146,467327,72673
62572,427973,75356
79517,443970,72065
79518,443970,74891
104597,386089,77785
104598,386089,73579
171348,527560,95023
62578,384878,71635
137506,495219,90185
137507,495219,88380
105582,445617,85629
62582,427649,79138
62583,427649,82214
105998,463804,77707
62585,413882,73955
62586,411469,76778
62587,411469,74035
62588,411469,71776
137508,495219,89575
106000,463804,77538
62591,430093,74987
79956,441512,75731
106001,463804,73432
80127,397967,79345
62596,430063,82686
62597,430063,68496
62598,430063,82167
106415,458378,85199
62600,419232,82524
80436,443787,76884
62602,419232,82630
138247,490824,92011
62605,428771,80954
62606,428771,82473
106822,467338,64994
106823,467338,81350
107159,397635,77502
80438,443787,73512
62615,415259,81407
62616,393522,73955
107160,397635,73452
62618,423414,79940
62619,423414,79885
62620,423414,79218
62621,423414,79363
62622,423379,79940
62623,423379,79885
62624,423379,79218
62625,423379,79363
62626,426720,80204
62627,421150,76473
62628,421150,72924
62630,421150,73557
80556,444557,78249
80557,444557,78165
80656,445035,78174
80814,389374,72980
62636,430163,80346
62637,430163,74636
62640,421378,79885
62641,416764,69383
80880,444379,86424
62645,404965,73955
62646,365895,67392
62647,365895,66617
62648,365895,66097
62649,365895,69448
80980,444245,75703
80981,444245,77106
81043,441179,77348
81044,441179,72204
81046,441179,72850
81080,446356,86563
132778,491875,81147
62651,410569,77349
62652,426923,82918
169391,524162,92227
62654,426923,81739
62655,426923,81237
169392,524162,92403
62657,426385,81369
62658,426385,65004
99090,443299,85444
62660,407109,79228
62661,407109,73745
62662,407109,71463
62664,376062,67392
62665,376062,66617
62666,376062,66097
62667,376062,69448
62668,418157,75647
62669,418157,76199
62670,418157,72751
72554,436450,81873
72555,436450,83420
99091,443299,82031
132782,491875,78660
62675,430008,80968
100064,459607,75217
73341,431921,76898
73342,431921,72927
62679,425331,83437
62680,425331,81794
100065,459607,67276
100066,459607,77917
100960,462047,78441
73344,431921,77542
62685,430264,80895
62686,421917,69383
62687,411495,75647
62688,411495,76199
62689,411495,72751
74073,429619,75967
74708,434488,75946
62692,424700,82876
74709,434488,75608
74710,434488,71283
74711,434488,71202
62696,420272,81054
62697,420272,80609
100961,462047,79017
62699,422804,83448
100962,462047,71623
133816,491519,82319
133817,491519,80847
133818,491519,81486
62705,428942,82487
76786,418364,71308
76787,418364,74376
62708,428410,81986
62709,428410,80041
62710,428410,73791
133819,491519,78555
103095,437248,70917
62713,424477,68335
62714,424477,66929
62715,424477,69602
62716,424477,70705
103096,437248,71360
62718,429102,77529
62719,429102,75299
77196,440644,79932
62721,429102,75798
134845,481681,80141
171349,527560,94377
62724,411031,78203
62725,411031,73031
62726,411031,75514
77198,440644,64994
77199,440644,81350
77582,442107,76792
62730,426411,80170
62731,426411,82135
62732,426411,81351
77583,442107,78168
62734,422690,70986
62735,422690,70637
62736,422690,67104
62737,422690,66339
62738,429116,81087
62739,427641,70718
62740,427641,71058
77584,442107,72864
77585,442107,76871
171350,527560,93927
104600,464105,82901
77914,438627,80842
78219,437759,81477
78514,372388,68109
78515,372388,64524
78516,372388,68231
78517,372388,67762
78810,442458,84037
78811,442458,82845
172231,530976,96127
78813,442458,79949
79110,391617,73733
62758,429951,78415
62759,427592,76125
62761,429581,81024
106002,462819,76571
79315,422157,81315
62765,429625,71580
62767,429625,74513
62768,429625,76768
62769,417883,65859
62770,417883,67029
62771,417883,66383
62772,424472,68335
62773,424472,66929
62774,424472,69602
62775,424472,70705
79519,444085,78203
62777,427728,75187
62778,427728,73368
62779,427728,75617
62780,427728,74972
62782,430302,81024
62783,430302,82210
79521,444085,75514
62786,415613,70621
62787,429582,81024
62788,429582,82210
62790,429582,81716
62791,418847,83660
62793,418847,81204
79522,444085,76186
62795,428545,71549
62796,428545,77169
62797,428545,75351
62798,420532,71916
79750,442139,83355
79751,442139,84232
62801,429972,79868
62802,429972,78415
62803,383697,74787
62805,430393,76149
62807,430393,70606
62808,430393,66489
62809,420532,70606
62812,369305,68144
62813,369305,67111
62814,390894,68144
62815,390894,67111
62816,428593,82801
62817,428593,78560
80440,443564,81809
80558,431515,70897
80559,431515,68582
62821,405051,68144
62822,405051,68718
62823,405051,67111
62824,405051,70611
62825,430413,70339
62827,430413,67105
62828,430413,70621
62829,388593,68144
62830,388593,68718
62831,388593,67111
62832,388593,70611
62833,416315,68169
62834,416315,66099
62836,416315,67577
62837,380723,68144
62838,380723,68718
62839,380723,67111
62840,380723,70611
80815,388956,69748
80816,388956,74530
80817,388956,75212
80818,388956,77636
80881,426413,80574
80882,426413,68188
81018,440314,77976
81047,409212,77744
99092,461249,86246
62842,389035,76888
62843,389035,73190
62844,389035,73565
62845,389035,75903
99093,461249,85453
100067,445045,75110
62848,388603,68144
62849,388603,68718
62850,388603,67111
62851,388603,70611
62852,388838,78168
62853,380731,68144
62854,380731,68718
62855,380731,67111
62856,380731,70611
62857,388757,73560
62858,389178,76888
62859,389178,73190
62860,389178,73565
62861,389178,75903
73345,422571,81751
62863,412193,73562
100068,445045,72245
62865,412193,77763
73346,422571,79178
132781,480450,82378
100965,461041,84940
169394,525113,93397
169395,525113,93511
170471,528290,94265
62873,416834,79911
133820,485419,90501
73348,422571,84106
133821,485419,89056
62877,430497,78493
62878,430497,76640
62879,430497,78135
74074,433689,75197
62881,422043,72858
62882,422043,77477
74075,433689,76728
62884,422043,72300
62885,418689,71914
62886,418689,73771
62887,418689,79904
74076,433689,71172
62889,418489,71914
62890,418489,73771
62891,418489,79904
62892,418489,74638
62893,424034,76888
62894,424034,73190
62895,424034,73565
62896,424034,75903
62897,392482,68144
62898,392482,68718
62899,392482,67111
62900,392482,70611
62901,380690,68144
62902,380690,68718
62903,380690,67111
62904,380690,70611
74077,433689,72595
100967,461041,87472
62907,430490,67105
62908,430490,70621
133822,485419,86518
133823,485419,87758
102478,462310,86454
62912,426863,68487
74713,427773,71484
74714,427773,69887
74715,427773,70726
102479,462310,84487
75867,432384,77220
62918,420778,77345
75868,432384,73930
62920,420778,73476
75869,432384,75513
62922,427118,75818
62923,427118,72127
62924,427118,78055
62925,427118,74796
62926,427648,76283
62927,427648,66274
102480,462310,85657
62929,427648,73948
75870,432384,73360
62931,420856,77345
76337,432367,76332
62933,420856,73476
62934,426964,79217
62935,426964,72837
102481,462310,85120
62937,415937,72753
76338,432367,75302
62939,415937,72499
134846,481681,83428
62941,428934,76283
62942,428934,66274
171352,529276,94286
62944,428934,73948
62945,420698,75818
62946,420698,72127
62947,420698,74796
62948,430532,77039
171353,529276,93753
62950,430532,71870
62951,430532,71414
76339,432367,73542
76340,432367,69370
77200,441911,78769
77201,441911,79790
77202,441911,78707
62960,428590,68499
62961,428590,73860
77203,441911,78782
62964,423818,79217
62965,423818,72837
77586,440987,82801
62970,429665,66696
62971,429665,66689
62975,407195,79217
62976,407195,72837
62977,407195,76814
77588,440987,78560
77589,440987,82464
77915,442278,80844
77916,442278,82807
77917,442278,78898
77918,442278,82450
78220,439427,74048
78221,439427,77691
62987,430569,73422
78223,439427,76531
78518,372385,68109
78519,372385,64524
78520,372385,68231
78521,372385,67762
78814,442475,84037
78815,442475,82845
78817,442475,79949
79317,438172,81260
63001,427062,76222
63002,427062,73515
63004,401252,69034
63005,401252,70334
63006,401252,68795
63007,401252,70165
63009,409197,69708
63010,409197,68041
63011,409197,70251
79318,438172,81118
63013,388511,79217
63014,388511,72837
63015,388511,76814
63016,369646,66841
79523,434139,69105
63018,417098,77747
79524,434139,64014
63021,409429,77013
63023,409429,70401
63024,409429,73518
63025,430179,72310
79526,434139,69456
79754,427089,80829
79959,384599,77495
79960,384599,73033
79961,384599,76328
80129,438570,80843
80130,438570,78381
80131,438570,73159
80132,438570,72401
80294,417690,70579
80441,445373,71867
80442,445373,73433
80443,445373,72926
80444,445373,75940
80560,445140,71280
80561,445140,72286
80562,445140,72538
80563,445140,72090
132783,480767,88924
63027,430179,77508
72560,434817,82156
63029,417501,77823
63030,417501,72916
132784,480767,88972
63032,417501,75942
63033,429442,66709
99094,461195,84623
63035,429442,69011
63036,429442,66883
63037,430783,72865
169397,525114,93397
63039,430783,75922
63040,430783,73517
63041,408937,71374
63042,427092,73938
72562,434817,81896
63044,412828,66709
99096,461195,86260
63046,412828,69011
63047,412828,66883
99097,461195,85423
63049,425011,81053
73349,406335,78260
63051,425011,82390
63052,430791,72865
100069,458626,82915
63054,430791,75922
63055,430791,73517
63056,430488,70392
63057,426393,82420
169398,525114,93511
63059,426393,80971
74078,436632,75746
63061,426426,82287
63062,426426,81053
63063,426426,81361
63064,426426,82390
74716,440297,74536
100071,458626,82600
74717,440297,71822
100072,458626,80851
63069,430854,73073
63070,430854,72275
63071,430854,77479
63072,430854,72867
74718,440297,71751
63074,430380,81147
100968,461401,87761
170472,520593,94265
75305,440699,67842
63079,430877,67968
171354,529276,93253
63081,430877,69561
63082,430877,68020
63083,430806,67579
63084,430806,65717
63085,430806,66542
75306,440699,68152
63087,423736,67968
63088,423736,68163
63089,423736,69561
63090,423736,68020
75307,440699,68711
101752,456654,85539
63093,428032,77756
75308,440699,69755
63095,428032,73558
63096,415909,73048
63097,415909,74765
171355,529276,93895
63099,415909,69308
63100,422785,82420
101754,456654,84845
63102,422785,80971
76341,440882,75144
63104,430409,76588
63105,430409,73258
63106,430409,75007
63108,417777,66380
63110,417777,67043
63111,416132,79144
76342,440882,73261
103097,426977,80217
63114,428747,81147
103620,442693,83146
103621,442693,79453
103622,442693,82068
63118,424047,76333
63119,419785,79616
63120,428721,81147
104148,455572,85156
172964,527110,92314
105137,468289,80831
63124,414202,73395
63125,414202,76378
63126,414202,76059
63127,414202,74954
76344,440882,75576
63129,429762,75243
63130,429762,77597
63131,429762,75022
63132,420482,82472
63133,422110,82404
76791,401899,75951
76792,401899,71667
63136,422110,82233
105138,468289,81485
63138,423865,72388
105139,468289,80804
63140,423865,74969
105140,468289,80114
76793,401899,71963
172965,527110,92301
63144,426359,76378
63145,426359,76059
106003,462819,76490
63147,414463,68512
63148,414463,81654
63149,417288,64999
63150,417288,82472
63151,413267,80021
63152,417198,82472
63155,408928,74212
63156,408928,74969
63158,426093,81306
63160,428410,79230
77590,425097,81233
63162,391468,74348
63163,424970,79343
63164,424970,81306
63166,430984,73949
63167,430984,73310
63168,430984,73612
63169,430984,75701
63171,419041,81654
63172,424127,77128
63173,424127,70070
63175,424127,74989
77919,392522,74880
63178,427771,73303
63180,427771,75016
63181,427771,74656
63184,430987,74342
63185,430987,76928
63187,426470,76378
63188,426470,76059
63191,426166,79925
63195,430064,73316
63196,430064,74342
63197,430064,76928
77921,392522,71298
77922,392522,78217
78224,436713,74252
63203,429950,78921
63205,414131,67420
63206,419614,64421
63207,419614,69221
63208,419614,66036
78522,371965,68109
78523,371965,64524
78524,371965,68231
78525,371965,67762
78819,442481,82845
78821,442481,79949
79112,397559,73733
79527,404344,77369
79528,404344,73990
79529,404344,68928
79530,404344,76906
79755,443052,74136
79756,443052,74614
79758,443052,70865
79963,411895,73395
80133,435592,76510
80134,435592,71581
80135,435592,75240
80136,435592,76853
80296,443090,83254
72563,383670,71173
63212,426348,73395
63213,426348,76378
132787,476081,88541
73350,412001,75639
63216,412023,75039
133825,479377,81476
63218,412023,72821
63219,412023,78016
73351,412001,75356
134849,490214,80508
63222,391110,77493
63223,391110,78015
63224,422094,75039
63225,422094,75974
63226,422094,72821
63227,422094,78016
63228,427948,81750
63229,426191,65059
63230,426191,81984
63231,426191,81625
73352,412001,66253
63233,429471,73048
63234,429471,74765
73353,412001,72576
99099,444287,84521
63237,414193,81750
100073,419630,79129
63239,427585,81306
100074,419630,81541
63241,431006,81233
63242,431006,80351
100075,419630,65053
134850,490214,81189
63245,424113,74989
74720,408790,70028
63247,385409,74120
63248,385409,72546
63249,385409,71462
100970,462043,78441
63251,407461,74765
74721,408790,66805
100971,462043,79017
63254,426263,73301
63255,426263,74238
63256,426263,75765
63257,426263,73374
63258,389501,73048
63259,389501,74765
74722,408790,69269
63261,389501,69308
100972,462043,71623
134851,490214,71907
101755,456545,84270
101756,456545,85031
63266,430132,74969
74723,408790,66753
63268,428918,78605
63269,428918,81624
63270,428918,81750
63271,385270,74703
63272,385270,75797
63273,385270,74987
63274,374193,69535
63275,374193,69685
63276,374193,68819
63277,374193,68798
169400,525981,92548
63279,430547,78605
75872,405918,71761
101758,456545,86157
76795,437192,73214
102484,451722,86454
76796,437192,72855
102485,451722,84487
76797,437192,74363
76798,437192,71295
77205,438895,78134
102486,451722,85657
77206,438895,76120
77207,438895,74412
63292,384779,73628
63293,411840,74703
63294,411840,77537
63295,411840,75797
63296,411840,74987
102487,451722,85120
63298,429418,74174
63299,429418,70597
63300,429418,75781
63301,427711,74703
63302,427711,77537
63303,427711,75797
63304,427711,74987
135781,487085,91350
77593,434006,82801
63307,428753,82610
63308,428753,82640
135782,487085,88243
135783,487085,89279
63311,387023,75765
169401,525981,91871
63313,428750,82610
63314,428750,82640
169402,525981,92414
63316,392724,72388
63317,392724,74969
77595,434006,78560
63319,405642,78252
169403,525981,92867
63321,393280,64756
63322,393280,64648
137510,495194,90185
63324,393280,64720
63325,429430,72666
77596,434006,82464
63335,414241,73419
63336,431039,72666
63337,431039,74174
63338,431039,70597
63340,429359,74327
63342,429359,76329
63344,389331,73419
63345,389331,75888
63346,389331,74160
63347,389331,72733
63348,429574,69376
63349,429574,75036
63352,410167,74911
63353,410167,76333
63354,410167,72133
63355,410167,74348
63356,430564,79324
78228,414412,80247
63358,430564,81049
78229,414412,78432
63360,392096,78252
63361,430022,79670
63362,430022,73778
78230,414412,80320
63365,398512,73395
63366,398512,76378
63367,398512,76059
63369,410543,66239
63370,410543,66391
63371,410543,67037
63372,429741,79245
78526,369479,68109
78527,369479,64524
63375,429741,73168
63376,430114,72834
78528,369479,68231
63379,430563,76792
63380,430563,74365
78529,369479,67762
63382,430563,72864
63383,429070,76510
63384,429070,71581
63385,429070,75240
63386,429070,76853
63387,430168,80843
63388,430168,78381
63389,430168,73159
63390,430168,72401
63391,430506,72869
63392,430506,74465
63395,404594,75944
78824,434327,71445
78825,434327,72088
79320,438216,81136
79321,438216,81266
79322,438216,81420
79531,444122,74062
79532,444122,76638
79533,444122,74735
79534,444122,72067
79967,443193,85558
80137,433832,79423
80138,433832,79784
80139,433832,79576
80140,433832,74736
80300,430385,81713
80446,444750,75796
63396,404594,73328
63397,399612,70786
63398,399612,71812
169404,527064,91282
63400,399612,73127
133826,492028,86840
63402,402600,77342
72565,435285,81653
63404,414860,79372
169405,527064,91856
63406,414860,72236
63407,414860,73748
99102,442991,86138
63409,392147,75611
63410,426061,80843
63411,426061,78381
63412,426061,73159
63413,426061,72401
63414,431188,78774
63415,431188,78684
63416,431188,76806
63417,431188,72258
63418,429073,76510
72568,435285,82685
63420,429073,75240
63421,429073,76853
100077,453625,80854
100078,453625,79322
63424,386577,76110
63425,415121,69034
63426,430075,72834
63427,430075,72244
73354,432318,72352
63429,379216,69900
63430,379216,69444
63431,379216,69461
63432,379216,64036
63433,411085,73465
63434,411085,70794
63435,411085,76648
63436,411085,73140
100079,453625,68459
63438,406790,77342
74080,439347,76898
63440,430113,77178
63441,430113,75200
100080,453625,81229
63443,430113,76110
63444,431171,72711
74081,439347,71864
74082,439347,77542
74083,439347,72927
63448,425621,72411
133828,492028,87750
133829,492028,88799
74725,415772,82694
63453,431144,68916
63454,431144,69824
63455,431144,67621
169407,527064,92881
63457,392646,78955
63458,392646,78984
63460,392646,73494
63461,422263,73627
63462,422263,76176
135785,468264,87719
101761,456267,86387
63465,411155,76648
63466,430456,78774
63467,430456,78684
135786,468264,86689
63469,430456,72258
63470,423075,80843
63471,423075,78381
63472,423075,73159
63473,423075,72401
75873,436219,80840
63475,402618,77751
75874,436219,72804
101762,456267,84386
63478,402618,73547
63479,430203,76752
102488,446979,86454
77209,431816,71379
63482,430203,72993
63483,403369,74337
63484,403369,74432
63485,403369,73007
63486,403369,73319
63487,429389,74008
63488,429389,67255
102489,446979,84487
63490,429389,73234
63491,429281,77798
63492,429281,71921
63493,429281,77239
63494,429281,74781
63495,388432,72854
63496,388432,72237
77597,438144,74620
102490,446979,85657
63499,396776,75210
63500,396776,74523
63501,427753,77163
63502,427753,77924
63503,427753,76361
102491,446979,85120
63505,416411,80843
63506,416411,78381
63507,416411,73159
63508,416411,72401
63509,423931,71750
63510,423931,70769
135787,468264,86577
63512,423931,77655
63513,431186,79372
63514,431186,75721
63515,431186,72236
63516,431186,73748
103099,466507,82803
103100,466507,80007
135788,468264,86020
63520,428682,70750
103101,466507,80660
77599,438144,70412
63523,398073,72854
63524,398073,72237
63526,416368,80843
63527,416368,78381
63528,416368,73159
63529,416368,72401
103623,464607,83709
63531,431011,70621
77927,427358,80463
63533,431011,67105
63534,427392,75831
136639,494229,87088
136640,494229,84363
63537,427392,73988
63538,430177,73829
63539,430177,76215
136641,494229,80091
63541,430177,77541
137511,495194,88380
63543,427001,69102
63544,427001,70264
63545,427001,69907
63546,427001,70715
63547,427301,73164
63549,427301,78295
77929,427358,82446
78231,442500,79155
78530,368124,68109
78531,368124,64524
63555,395454,69759
63556,395454,76230
63557,426988,75799
63558,426988,77807
63559,426988,72719
63560,426988,75611
63561,429631,73372
63562,429631,66256
63563,429631,73253
78532,368124,68231
63567,386177,83301
63568,426714,73134
